"namefull","playerid","yearid","war","current_candidate"
"Tris Speaker","speaktr01",1924,4.55,0
"Tris Speaker","speaktr01",1927,3.62,0
"Tris Speaker","speaktr01",1928,0.5,0
"Tris Speaker","speaktr01",1908,0.1,0
"Tris Speaker","speaktr01",1907,-0.15,0
"Willie Stargell","stargwi01",1971,7.92,0
"Willie Stargell","stargwi01",1973,7.22,0
"Willie Stargell","stargwi01",1974,5.35,0
"Willie Stargell","stargwi01",1969,5.17,0
"Willie Stargell","stargwi01",1966,4.83,0
"Willie Stargell","stargwi01",1972,3.88,0
"Willie Stargell","stargwi01",1975,3.58,0
"Willie Stargell","stargwi01",1965,3.3,0
"Willie Stargell","stargwi01",1978,3.09,0
"Willie Stargell","stargwi01",1970,2.54,0
"Willie Stargell","stargwi01",1979,2.53,0
"Willie Stargell","stargwi01",1967,2.26,0
"Willie Stargell","stargwi01",1968,1.76,0
"Willie Stargell","stargwi01",1964,1.34,0
"Willie Stargell","stargwi01",1980,1.2,0
"Willie Stargell","stargwi01",1976,0.89,0
"Willie Stargell","stargwi01",1977,0.81,0
"Willie Stargell","stargwi01",1982,0.21,0
"Willie Stargell","stargwi01",1962,0.07,0
"Willie Stargell","stargwi01",1981,-0.22,0
"Willie Stargell","stargwi01",1963,-0.26,0
"Bruce Sutter","suttebr01",1977,6.55,0
"Bruce Sutter","suttebr01",1979,5.16,0
"Bruce Sutter","suttebr01",1984,4.46,0
"Bruce Sutter","suttebr01",1980,3.23,0
"Bruce Sutter","suttebr01",1976,2.49,0
"Bruce Sutter","suttebr01",1981,1.58,0
"Bruce Sutter","suttebr01",1978,1.16,0
"Bruce Sutter","suttebr01",1982,1.01,0
"Bruce Sutter","suttebr01",1986,0.15,0
"Bruce Sutter","suttebr01",1985,-0.16,0
"Bruce Sutter","suttebr01",1988,-0.29,0
"Bruce Sutter","suttebr01",1983,-0.79,0
"Don Sutton","suttodo01",1972,6.27,0
"Don Sutton","suttodo01",1980,5.53,0
"Don Sutton","suttodo01",1973,5.32,0
"Don Sutton","suttodo01",1971,5.16,0
"Don Sutton","suttodo01",1977,4.57,0
"Don Sutton","suttodo01",1966,3.64,0
"Don Sutton","suttodo01",1982,3.5,0
"Don Sutton","suttodo01",1968,3.27,0
"Don Sutton","suttodo01",1975,3.24,0
"Don Sutton","suttodo01",1985,3.16,0
"Don Sutton","suttodo01",1981,2.87,0
"Don Sutton","suttodo01",1984,2.76,0
"Don Sutton","suttodo01",1976,2.64,0
"Don Sutton","suttodo01",1986,2.53,0
"Don Sutton","suttodo01",1974,2.39,0
"Don Sutton","suttodo01",1969,1.82,0
"Don Sutton","suttodo01",1987,1.79,0
"Don Sutton","suttodo01",1979,1.73,0
"Don Sutton","suttodo01",1983,1.59,0
"Don Sutton","suttodo01",1970,1.57,0
"Don Sutton","suttodo01",1967,1.33,0
"Don Sutton","suttodo01",1978,0.82,0
"Don Sutton","suttodo01",1988,-0.13,0
"Bill Terry","terrybi01",1930,7.59,0
"Bill Terry","terrybi01",1932,7.19,0
"Bill Terry","terrybi01",1931,6.14,0
"Bill Terry","terrybi01",1934,5.84,0
"Bill Terry","terrybi01",1927,5.28,0
"Bill Terry","terrybi01",1929,4.75,0
"Bill Terry","terrybi01",1935,4.38,0
"Bill Terry","terrybi01",1928,4.02,0
"Bill Terry","terrybi01",1933,3.8,0
"Bill Terry","terrybi01",1925,2.54,0
"Bill Terry","terrybi01",1936,1.4,0
"Bill Terry","terrybi01",1926,1.23,0
"Bill Terry","terrybi01",1924,0.06,0
"Bill Terry","terrybi01",1923,-0.04,0
"Frank Thomas","thomafr04",1997,7.27,0
"Frank Thomas","thomafr04",1991,6.95,0
"Frank Thomas","thomafr04",1992,6.95,0
"Frank Thomas","thomafr04",1994,6.34,0
"Frank Thomas","thomafr04",1993,6.18,0
"Frank Thomas","thomafr04",2000,6.02,0
"Frank Thomas","thomafr04",1996,5.53,0
"Frank Thomas","thomafr04",1995,5.27,0
"Frank Thomas","thomafr04",2003,4.25,0
"Frank Thomas","thomafr04",1998,3.54,0
"Frank Thomas","thomafr04",2006,3.15,0
"Frank Thomas","thomafr04",2004,2.81,0
"Frank Thomas","thomafr04",1990,2.34,0
"Frank Thomas","thomafr04",1999,2.33,0
"Frank Thomas","thomafr04",2007,2.16,0
"Frank Thomas","thomafr04",2002,1.93,0
"Frank Thomas","thomafr04",2005,0.43,0
"Frank Thomas","thomafr04",2008,0.21,0
"Frank Thomas","thomafr04",2001,0.02,0
"Pie Traynor","traynpi01",1923,4.51,0
"Pie Traynor","traynpi01",1930,4.15,0
"Pie Traynor","traynpi01",1927,3.94,0
"Pie Traynor","traynpi01",1925,3.64,0
"Pie Traynor","traynpi01",1928,3.44,0
"Pie Traynor","traynpi01",1926,3.03,0
"Pie Traynor","traynpi01",1932,2.95,0
"Pie Traynor","traynpi01",1933,2.89,0
"Pie Traynor","traynpi01",1929,2.82,0
"Pie Traynor","traynpi01",1924,2.59,0
"Pie Traynor","traynpi01",1931,2.59,0
"Pie Traynor","traynpi01",1934,0.74,0
"Pie Traynor","traynpi01",1935,0.03,0
"Pie Traynor","traynpi01",1921,-0.05,0
"Pie Traynor","traynpi01",1937,-0.13,0
"Pie Traynor","traynpi01",1922,-0.38,0
"Pie Traynor","traynpi01",1920,-0.53,0
"Dazzy Vance","vanceda01",1924,10.26,0
"Dazzy Vance","vanceda01",1928,10.09,0
"Dazzy Vance","vanceda01",1927,7.54,0
"Dazzy Vance","vanceda01",1930,6.49,0
"Dazzy Vance","vanceda01",1925,5.93,0
"Dazzy Vance","vanceda01",1929,4.67,0
"Dazzy Vance","vanceda01",1923,4.22,0
"Dazzy Vance","vanceda01",1922,3.79,0
"Dazzy Vance","vanceda01",1931,3.11,0
"Dazzy Vance","vanceda01",1926,2.38,0
"Dazzy Vance","vanceda01",1933,1.04,0
"Dazzy Vance","vanceda01",1932,0.29,0
"Dazzy Vance","vanceda01",1934,0.22,0
"Dazzy Vance","vanceda01",1915,0.17,0
"Dazzy Vance","vanceda01",1935,0.08,0
"Dazzy Vance","vanceda01",1918,-0.38,0
"Honus Wagner","wagneho01",1908,11.49,0
"Honus Wagner","wagneho01",1905,10.15,0
"Honus Wagner","wagneho01",1906,9.32,0
"Honus Wagner","wagneho01",1909,9.16,0
"Honus Wagner","wagneho01",1907,8.95,0
"Honus Wagner","wagneho01",1904,8.26,0
"Honus Wagner","wagneho01",1912,8.09,0
"Honus Wagner","wagneho01",1903,7.58,0
"Honus Wagner","wagneho01",1902,7.33,0
"Honus Wagner","wagneho01",1901,7.1,0
"Honus Wagner","wagneho01",1911,6.54,0
"Honus Wagner","wagneho01",1900,6.42,0
"Honus Wagner","wagneho01",1899,5.84,0
"Honus Wagner","wagneho01",1915,5.61,0
"Honus Wagner","wagneho01",1910,5.23,0
"Honus Wagner","wagneho01",1914,3.57,0
"Honus Wagner","wagneho01",1898,3.43,0
"Honus Wagner","wagneho01",1913,2.97,0
"Honus Wagner","wagneho01",1916,2.56,0
"Honus Wagner","wagneho01",1897,1.42,0
"Honus Wagner","wagneho01",1917,-0.05,0
"Paul Waner","wanerpa01",1936,6.93,0
"Paul Waner","wanerpa01",1927,6.9,0
"Paul Waner","wanerpa01",1928,6.75,0
"Paul Waner","wanerpa01",1934,5.82,0
"Paul Waner","wanerpa01",1932,5.51,0
"Paul Waner","wanerpa01",1926,5.3,0
"Paul Waner","wanerpa01",1931,4.97,0
"Paul Waner","wanerpa01",1929,4.83,0
"Paul Waner","wanerpa01",1937,4.59,0
"Paul Waner","wanerpa01",1933,4.43,0
"Paul Waner","wanerpa01",1930,4.21,0
"Paul Waner","wanerpa01",1935,4.14,0
"Paul Waner","wanerpa01",1939,2.26,0
"Paul Waner","wanerpa01",1943,1.73,0
"Paul Waner","wanerpa01",1938,1.2,0
"Paul Waner","wanerpa01",1942,1.18,0
"Paul Waner","wanerpa01",1941,1.09,0
"Paul Waner","wanerpa01",1944,0.52,0
"Paul Waner","wanerpa01",1940,0.38,0
"Paul Waner","wanerpa01",1945,0.03,0
"Hoyt Wilhelm","wilheho01",1959,6.83,0
"Hoyt Wilhelm","wilheho01",1958,3.65,0
"Hoyt Wilhelm","wilheho01",1965,3.61,0
"Hoyt Wilhelm","wilheho01",1953,3.6,0
"Hoyt Wilhelm","wilheho01",1968,3.23,0
"Hoyt Wilhelm","wilheho01",1954,3.11,0
"Hoyt Wilhelm","wilheho01",1964,2.86,0
"Hoyt Wilhelm","wilheho01",1952,2.7,0
"Hoyt Wilhelm","wilheho01",1962,2.63,0
"Hoyt Wilhelm","wilheho01",1961,2.59,0
"Hoyt Wilhelm","wilheho01",1963,2.32,0
"Hoyt Wilhelm","wilheho01",1967,2.12,0
"Hoyt Wilhelm","wilheho01",1966,2.01,0
"Hoyt Wilhelm","wilheho01",1970,1.96,0
"Hoyt Wilhelm","wilheho01",1969,1.77,0
"Hoyt Wilhelm","wilheho01",1955,1.07,0
"Hoyt Wilhelm","wilheho01",1956,0.56,0
"Hoyt Wilhelm","wilheho01",1957,0.49,0
"Hoyt Wilhelm","wilheho01",1971,0.4,0
"Hoyt Wilhelm","wilheho01",1960,0.21,0
"Hoyt Wilhelm","wilheho01",1972,-0.4,0
"Billy Williams","willibi01",1965,7.72,0
"Billy Williams","willibi01",1970,6.56,0
"Billy Williams","willibi01",1963,6.45,0
"Billy Williams","willibi01",1972,6.14,0
"Billy Williams","willibi01",1964,5.17,0
"Billy Williams","willibi01",1967,4.67,0
"Billy Williams","willibi01",1968,4.62,0
"Billy Williams","willibi01",1966,4.48,0
"Billy Williams","willibi01",1971,4.33,0
"Billy Williams","willibi01",1962,3.47,0
"Billy Williams","willibi01",1969,2.76,0
"Billy Williams","willibi01",1974,2,0
"Billy Williams","willibi01",1975,1.86,0
"Billy Williams","willibi01",1973,1.82,0
"Billy Williams","willibi01",1961,1.16,0
"Billy Williams","willibi01",1960,0.52,0
"Billy Williams","willibi01",1976,0.04,0
"Billy Williams","willibi01",1959,-0.22,0
"Ted Williams","willite01",1946,10.87,0
"Ted Williams","willite01",1942,10.61,0
"Ted Williams","willite01",1941,10.59,0
"Ted Williams","willite01",1947,9.88,0
"Ted Williams","willite01",1957,9.66,0
"Ted Williams","willite01",1949,9.15,0
"Ted Williams","willite01",1948,8.48,0
"Ted Williams","willite01",1954,7.75,0
"Ted Williams","willite01",1951,7.22,0
"Ted Williams","willite01",1955,6.91,0
"Ted Williams","willite01",1939,6.71,0
"Ted Williams","willite01",1940,6.35,0
"Ted Williams","willite01",1956,6.04,0
"Ted Williams","willite01",1958,3.97,0
"Ted Williams","willite01",1950,3.89,0
"Ted Williams","willite01",1960,3.04,0
"Ted Williams","willite01",1953,2,0
"Ted Williams","willite01",1952,0.28,0
"Ted Williams","willite01",1959,-0.22,0
"Dave Winfield","winfida01",1979,8.29,0
"Dave Winfield","winfida01",1988,5.37,0
"Dave Winfield","winfida01",1977,5.3,0
"Dave Winfield","winfida01",1984,5.28,0
"Dave Winfield","winfida01",1976,5.11,0
"Dave Winfield","winfida01",1978,4.32,0
"Dave Winfield","winfida01",1992,4.07,0
"Dave Winfield","winfida01",1980,3.86,0
"Dave Winfield","winfida01",1982,3.46,0
"Dave Winfield","winfida01",1985,3.38,0
"Dave Winfield","winfida01",1986,3.08,0
"Dave Winfield","winfida01",1975,2.81,0
"Dave Winfield","winfida01",1981,2.52,0
"Dave Winfield","winfida01",1983,2.44,0
"Dave Winfield","winfida01",1974,2.07,0
"Dave Winfield","winfida01",1987,1.82,0
"Dave Winfield","winfida01",1990,0.68,0
"Dave Winfield","winfida01",1991,0.54,0
"Dave Winfield","winfida01",1993,0.24,0
"Dave Winfield","winfida01",1973,0.12,0
"Dave Winfield","winfida01",1994,0.03,0
"Dave Winfield","winfida01",1995,-0.96,0
"Early Wynn","wynnea01",1956,8.3,0
"Early Wynn","wynnea01",1955,6.08,0
"Early Wynn","wynnea01",1951,5.73,0
"Early Wynn","wynnea01",1954,5.36,0
"Early Wynn","wynnea01",1947,4.47,0
"Early Wynn","wynnea01",1950,4.44,0
"Early Wynn","wynnea01",1952,4.27,0
"Early Wynn","wynnea01",1959,3.9,0
"Early Wynn","wynnea01",1943,3.86,0
"Early Wynn","wynnea01",1960,3.17,0
"Early Wynn","wynnea01",1953,2.16,0
"Early Wynn","wynnea01",1946,2.11,0
"Early Wynn","wynnea01",1961,2.08,0
"Early Wynn","wynnea01",1963,1.86,0
"Early Wynn","wynnea01",1944,1.39,0
"Early Wynn","wynnea01",1958,1.09,0
"Early Wynn","wynnea01",1957,1.07,0
"Early Wynn","wynnea01",1941,1.06,0
"Early Wynn","wynnea01",1962,0.44,0
"Early Wynn","wynnea01",1949,0.29,0
"Early Wynn","wynnea01",1939,-0.24,0
"Early Wynn","wynnea01",1948,-0.51,0
"Early Wynn","wynnea01",1942,-1.07,0
"Carl Yastrzemski","yastrca01",1967,12.43,0
"Carl Yastrzemski","yastrca01",1968,10.47,0
"Carl Yastrzemski","yastrca01",1970,9.52,0
"Carl Yastrzemski","yastrca01",1963,6.55,0
"Carl Yastrzemski","yastrca01",1969,5.51,0
"Carl Yastrzemski","yastrca01",1973,5.51,0
"Carl Yastrzemski","yastrca01",1966,5.46,0
"Carl Yastrzemski","yastrca01",1977,5.15,0
"Carl Yastrzemski","yastrca01",1965,4.95,0
"Carl Yastrzemski","yastrca01",1962,4.18,0
"Carl Yastrzemski","yastrca01",1971,3.98,0
"Carl Yastrzemski","yastrca01",1964,3.93,0
"Carl Yastrzemski","yastrca01",1974,3.59,0
"Carl Yastrzemski","yastrca01",1976,2.95,0
"Carl Yastrzemski","yastrca01",1975,2.8,0
"Carl Yastrzemski","yastrca01",1972,2.71,0
"Carl Yastrzemski","yastrca01",1979,2.33,0
"Carl Yastrzemski","yastrca01",1978,1.95,0
"Carl Yastrzemski","yastrca01",1982,1.32,0
"Carl Yastrzemski","yastrca01",1980,0.8,0
"Carl Yastrzemski","yastrca01",1981,0.49,0
"Carl Yastrzemski","yastrca01",1983,-0.17,0
"Carl Yastrzemski","yastrca01",1961,-0.28,0
"Cy Young","youngcy01",1892,13.14,0
"Cy Young","youngcy01",1901,12.63,0
"Cy Young","youngcy01",1895,11.64,0
"Cy Young","youngcy01",1893,11.14,0
"Cy Young","youngcy01",1896,10.72,0
"Cy Young","youngcy01",1902,10.07,0
"Cy Young","youngcy01",1908,9.95,0
"Cy Young","youngcy01",1904,9.81,0
"Cy Young","youngcy01",1894,9.16,0
"Cy Young","youngcy01",1903,8.63,0
"Cy Young","youngcy01",1899,8.39,0
"Cy Young","youngcy01",1907,7.86,0
"Cy Young","youngcy01",1905,7.61,0
"Cy Young","youngcy01",1898,7.56,0
"Cy Young","youngcy01",1900,7.31,0
"Cy Young","youngcy01",1897,6.87,0
"Cy Young","youngcy01",1891,6.63,0
"Cy Young","youngcy01",1909,3.28,0
"Cy Young","youngcy01",1910,2.45,0
"Cy Young","youngcy01",1906,1.91,0
"Cy Young","youngcy01",1890,1.44,0
"Cy Young","youngcy01",1911,0.25,0
"Robin Yount","yountro01",1982,10.51,0
"Robin Yount","yountro01",1983,7.23,0
"Robin Yount","yountro01",1980,7.1,0
"Robin Yount","yountro01",1984,5.88,0
"Robin Yount","yountro01",1989,5.77,0
"Robin Yount","yountro01",1988,5.7,0
"Robin Yount","yountro01",1978,4.99,0
"Robin Yount","yountro01",1981,4.89,0
"Robin Yount","yountro01",1977,3.34,0
"Robin Yount","yountro01",1987,3.29,0
"Robin Yount","yountro01",1979,3.1,0
"Robin Yount","yountro01",1986,2.88,0
"Robin Yount","yountro01",1990,2.47,0
"Robin Yount","yountro01",1993,2.09,0
"Robin Yount","yountro01",1985,1.86,0
"Robin Yount","yountro01",1992,1.63,0
"Robin Yount","yountro01",1974,1.51,0
"Robin Yount","yountro01",1976,1.44,0
"Robin Yount","yountro01",1991,0.85,0
"Robin Yount","yountro01",1975,0.45,0
"Jeff Bagwell","bagweje01",1994,8.16,1
"Jeff Bagwell","bagweje01",1997,7.65,1
"Jeff Bagwell","bagweje01",1996,7.46,1
"Jeff Bagwell","bagweje01",1999,7.41,1
"Jeff Bagwell","bagweje01",1998,6.31,1
"Jeff Bagwell","bagweje01",2001,5.82,1
"Jeff Bagwell","bagweje01",1993,5.37,1
"Jeff Bagwell","bagweje01",2000,5.37,1
"Jeff Bagwell","bagweje01",1995,4.83,1
"Jeff Bagwell","bagweje01",1991,4.8,1
"Jeff Bagwell","bagweje01",1992,4.7,1
"Jeff Bagwell","bagweje01",2003,4.09,1
"Jeff Bagwell","bagweje01",2004,3.67,1
"Jeff Bagwell","bagweje01",2002,3.65,1
"Jeff Bagwell","bagweje01",2005,0.33,1
"Casey Blake","blakeca01",2009,4.62,1
"Casey Blake","blakeca01",2004,3.52,1
"Casey Blake","blakeca01",2003,3.48,1
"Casey Blake","blakeca01",2007,2.78,1
"Casey Blake","blakeca01",2008,2.72,1
"Casey Blake","blakeca01",2010,2.65,1
"Casey Blake","blakeca01",2006,2.34,1
"Casey Blake","blakeca01",2005,2.04,1
"Casey Blake","blakeca01",2011,0.94,1
"Casey Blake","blakeca01",2001,0.02,1
"Casey Blake","blakeca01",2000,0.01,1
"Casey Blake","blakeca01",1999,-0.06,1
"Casey Blake","blakeca01",2002,-0.16,1
"Barry Bonds","bondsba01",2001,11.85,1
"Barry Bonds","bondsba01",2002,11.78,1
"Barry Bonds","bondsba01",2004,10.62,1
"Barry Bonds","bondsba01",1993,9.9,1
"Barry Bonds","bondsba01",1990,9.73,1
"Barry Bonds","bondsba01",1996,9.64,1
"Barry Bonds","bondsba01",2003,9.16,1
"Barry Bonds","bondsba01",1992,9.01,1
"Barry Bonds","bondsba01",1997,8.15,1
"Barry Bonds","bondsba01",1998,8.06,1
"Barry Bonds","bondsba01",1989,7.97,1
"Barry Bonds","bondsba01",1991,7.93,1
"Barry Bonds","bondsba01",2000,7.71,1
"Barry Bonds","bondsba01",1995,7.49,1
"Barry Bonds","bondsba01",1994,6.23,1
"Barry Bonds","bondsba01",1988,6.21,1
"Barry Bonds","bondsba01",1987,5.77,1
"Barry Bonds","bondsba01",2006,4,1
"Barry Bonds","bondsba01",1999,3.8,1
"Barry Bonds","bondsba01",1986,3.48,1
"Barry Bonds","bondsba01",2007,3.36,1
"Barry Bonds","bondsba01",2005,0.58,1
"Pat Burrell","burrepa01",2002,4.52,1
"Pat Burrell","burrepa01",2005,3.62,1
"Pat Burrell","burrepa01",2008,2.35,1
"Pat Burrell","burrepa01",2010,1.84,1
"Pat Burrell","burrepa01",2004,1.52,1
"Pat Burrell","burrepa01",2007,1.49,1
"Pat Burrell","burrepa01",2006,1.07,1
"Pat Burrell","burrepa01",2001,1.04,1
"Pat Burrell","burrepa01",2011,0.97,1
"Pat Burrell","burrepa01",2003,0.63,1
"Pat Burrell","burrepa01",2000,0.49,1
"Pat Burrell","burrepa01",2009,-0.77,1
"Orlando Cabrera","cabreor01",2007,4.17,1
"Orlando Cabrera","cabreor01",2003,3.69,1
"Orlando Cabrera","cabreor01",2001,3.53,1
"Orlando Cabrera","cabreor01",2008,2.55,1
"Orlando Cabrera","cabreor01",2006,2.16,1
"Orlando Cabrera","cabreor01",2005,1.99,1
"Orlando Cabrera","cabreor01",2002,1.74,1
"Orlando Cabrera","cabreor01",2004,1.37,1
"Orlando Cabrera","cabreor01",1998,1.24,1
"Orlando Cabrera","cabreor01",1999,0.65,1
"Orlando Cabrera","cabreor01",2010,0.63,1
"Orlando Cabrera","cabreor01",1997,-0.07,1
"Orlando Cabrera","cabreor01",2009,-0.65,1
"Orlando Cabrera","cabreor01",2011,-0.74,1
"Orlando Cabrera","cabreor01",2000,-0.91,1
"Mike Cameron","camermi01",2001,5.87,1
"Mike Cameron","camermi01",1999,5.51,1
"Mike Cameron","camermi01",2003,4.76,1
"Mike Cameron","camermi01",1997,4.4,1
"Mike Cameron","camermi01",2006,4.34,1
"Mike Cameron","camermi01",2000,4.02,1
"Mike Cameron","camermi01",2002,3.64,1
"Mike Cameron","camermi01",2007,3.22,1
"Mike Cameron","camermi01",2008,3.05,1
"Mike Cameron","camermi01",2009,3.01,1
"Mike Cameron","camermi01",2005,1.78,1
"Mike Cameron","camermi01",2004,1.51,1
"Mike Cameron","camermi01",1998,1.5,1
"Mike Cameron","camermi01",1995,0.16,1
"Mike Cameron","camermi01",2010,0.1,1
"Mike Cameron","camermi01",1996,-0.13,1
"Mike Cameron","camermi01",2011,-0.25,1
"Roger Clemens","clemero02",1997,12.15,1
"Roger Clemens","clemero02",1990,10.58,1
"Roger Clemens","clemero02",1987,9.45,1
"Roger Clemens","clemero02",1986,8.88,1
"Roger Clemens","clemero02",1992,8.85,1
"Roger Clemens","clemero02",2005,8.24,1
"Roger Clemens","clemero02",1998,8.16,1
"Roger Clemens","clemero02",1991,7.96,1
"Roger Clemens","clemero02",1996,7.78,1
"Roger Clemens","clemero02",1988,7.14,1
"Roger Clemens","clemero02",1994,6.08,1
"Roger Clemens","clemero02",1989,5.73,1
"Roger Clemens","clemero02",2001,5.61,1
"Roger Clemens","clemero02",2004,5.43,1
"Roger Clemens","clemero02",2000,4.54,1
"Roger Clemens","clemero02",2003,4.04,1
"Roger Clemens","clemero02",2006,3.51,1
"Roger Clemens","clemero02",1999,2.83,1
"Roger Clemens","clemero02",1985,2.72,1
"Roger Clemens","clemero02",2002,2.68,1
"Roger Clemens","clemero02",1993,2.54,1
"Roger Clemens","clemero02",1995,1.94,1
"Roger Clemens","clemero02",1984,1.92,1
"Roger Clemens","clemero02",2007,1.55,1
"J.D. Drew","drewj.01",2004,8.27,1
"J.D. Drew","drewj.01",2001,5.51,1
"J.D. Drew","drewj.01",2009,4.4,1
"J.D. Drew","drewj.01",2006,3.98,1
"J.D. Drew","drewj.01",2000,3.63,1
"J.D. Drew","drewj.01",2005,3.17,1
"J.D. Drew","drewj.01",2010,3.09,1
"J.D. Drew","drewj.01",2002,2.83,1
"J.D. Drew","drewj.01",1999,2.66,1
"J.D. Drew","drewj.01",2008,2.64,1
"J.D. Drew","drewj.01",2003,2.53,1
"J.D. Drew","drewj.01",2007,2.12,1
"J.D. Drew","drewj.01",1998,0.88,1
"J.D. Drew","drewj.01",2011,-0.85,1
"Vladimir Guerrero","guerrvl01",1998,7.41,1
"Vladimir Guerrero","guerrvl01",2002,7.03,1
"Vladimir Guerrero","guerrvl01",2000,5.93,1
"Vladimir Guerrero","guerrvl01",2005,5.71,1
"Vladimir Guerrero","guerrvl01",2004,5.56,1
"Vladimir Guerrero","guerrvl01",2001,4.9,1
"Vladimir Guerrero","guerrvl01",2007,4.57,1
"Vladimir Guerrero","guerrvl01",1999,4.42,1
"Vladimir Guerrero","guerrvl01",2006,3.73,1
"Vladimir Guerrero","guerrvl01",2003,3.2,1
"Vladimir Guerrero","guerrvl01",2008,2.45,1
"Vladimir Guerrero","guerrvl01",2010,1.76,1
"Vladimir Guerrero","guerrvl01",1997,1.74,1
"Vladimir Guerrero","guerrvl01",2009,0.73,1
"Vladimir Guerrero","guerrvl01",2011,0.21,1
"Vladimir Guerrero","guerrvl01",1996,-0.08,1
"Carlos Guillen","guillca01",2006,5.97,1
"Carlos Guillen","guillca01",2004,4.59,1
"Carlos Guillen","guillca01",2001,3.3,1
"Carlos Guillen","guillca01",2007,3.12,1
"Carlos Guillen","guillca01",2005,2.49,1
"Carlos Guillen","guillca01",2003,2.47,1
"Carlos Guillen","guillca01",2002,2.2,1
"Carlos Guillen","guillca01",2008,2.2,1
"Carlos Guillen","guillca01",2000,0.75,1
"Carlos Guillen","guillca01",2010,0.5,1
"Carlos Guillen","guillca01",1998,0.49,1
"Carlos Guillen","guillca01",2009,-0.03,1
"Carlos Guillen","guillca01",1999,-0.16,1
"Carlos Guillen","guillca01",2011,-0.17,1
"Trevor Hoffman","hoffmtr01",1998,4.11,1
"Trevor Hoffman","hoffmtr01",1996,3.76,1
"Trevor Hoffman","hoffmtr01",1997,3.18,1
"Trevor Hoffman","hoffmtr01",1994,2.44,1
"Trevor Hoffman","hoffmtr01",2009,2.22,1
"Trevor Hoffman","hoffmtr01",2006,2.13,1
"Trevor Hoffman","hoffmtr01",2004,1.76,1
"Trevor Hoffman","hoffmtr01",1999,1.67,1
"Trevor Hoffman","hoffmtr01",2002,1.48,1
"Trevor Hoffman","hoffmtr01",2000,1.29,1
"Trevor Hoffman","hoffmtr01",1993,1.22,1
"Trevor Hoffman","hoffmtr01",2001,1.17,1
"Trevor Hoffman","hoffmtr01",2007,1.03,1
"Trevor Hoffman","hoffmtr01",1995,0.79,1
"Trevor Hoffman","hoffmtr01",2005,0.66,1
"Trevor Hoffman","hoffmtr01",2008,0.19,1
"Trevor Hoffman","hoffmtr01",2003,0.17,1
"Trevor Hoffman","hoffmtr01",2010,-0.91,1
"Jeff Kent","kentje01",2000,7.16,1
"Jeff Kent","kentje01",2002,7.03,1
"Jeff Kent","kentje01",2001,5.17,1
"Jeff Kent","kentje01",1998,4.45,1
"Jeff Kent","kentje01",1997,4.11,1
"Jeff Kent","kentje01",2004,3.93,1
"Jeff Kent","kentje01",2005,3.73,1
"Jeff Kent","kentje01",1999,3.5,1
"Jeff Kent","kentje01",1995,3.19,1
"Jeff Kent","kentje01",2003,2.78,1
"Jeff Kent","kentje01",1994,2.74,1
"Jeff Kent","kentje01",1996,2.38,1
"Jeff Kent","kentje01",2007,2.14,1
"Jeff Kent","kentje01",1992,1.68,1
"Jeff Kent","kentje01",2006,0.73,1
"Jeff Kent","kentje01",1993,0.32,1
"Jeff Kent","kentje01",2008,0.12,1
"Derek Lee","leede01",1993,-0.47,1
"Edgar Martinez","martied01",1995,7.04,1
"Edgar Martinez","martied01",1992,6.51,1
"Edgar Martinez","martied01",1996,6.51,1
"Edgar Martinez","martied01",1997,6.2,1
"Edgar Martinez","martied01",1991,6.1,1
"Edgar Martinez","martied01",2000,5.68,1
"Edgar Martinez","martied01",1998,5.55,1
"Edgar Martinez","martied01",1990,5.54,1
"Edgar Martinez","martied01",1999,4.87,1
"Edgar Martinez","martied01",2001,4.79,1
"Edgar Martinez","martied01",2003,3.29,1
"Edgar Martinez","martied01",1994,3.06,1
"Edgar Martinez","martied01",2002,2.59,1
"Edgar Martinez","martied01",1989,0.52,1
"Edgar Martinez","martied01",1987,0.25,1
"Edgar Martinez","martied01",1993,0.22,1
"Edgar Martinez","martied01",1988,-0.07,1
"Edgar Martinez","martied01",2004,-0.31,1
"Fred McGriff","mcgrifr01",1989,6.62,1
"Fred McGriff","mcgrifr01",1988,6.19,1
"Fred McGriff","mcgrifr01",1990,5.2,1
"Fred McGriff","mcgrifr01",1992,5.15,1
"Fred McGriff","mcgrifr01",1994,4.54,1
"Fred McGriff","mcgrifr01",1993,4.16,1
"Fred McGriff","mcgrifr01",1999,3.98,1
"Fred McGriff","mcgrifr01",2001,3.68,1
"Fred McGriff","mcgrifr01",1991,3.35,1
"Fred McGriff","mcgrifr01",1998,2.88,1
"Fred McGriff","mcgrifr01",2002,2.13,1
"Fred McGriff","mcgrifr01",1996,1.66,1
"Fred McGriff","mcgrifr01",1995,1.42,1
"Fred McGriff","mcgrifr01",1987,1.4,1
"Fred McGriff","mcgrifr01",2003,0.35,1
"Fred McGriff","mcgrifr01",2000,0.21,1
"Fred McGriff","mcgrifr01",1997,0.16,1
"Fred McGriff","mcgrifr01",1986,-0.06,1
"Fred McGriff","mcgrifr01",2004,-0.62,1
"Melvin Mora","morame01",2004,5.63,1
"Melvin Mora","morame01",2003,4.72,1
"Melvin Mora","morame01",2002,4.68,1
"Melvin Mora","morame01",2005,4.25,1
"Melvin Mora","morame01",2001,2.46,1
"Melvin Mora","morame01",2006,2.14,1
"Melvin Mora","morame01",2007,2.1,1
