namefull,playerid,yearid,war,current_candidate
Mark McGwire,mcgwima01,1991,1.5400,1
Mark McGwire,mcgwima01,1993,1.5000,1
Mark McGwire,mcgwima01,1994,1.4600,1
Mark McGwire,mcgwima01,2001,0.2600,1
Mark McGwire,mcgwima01,1986,-0.1900,1
Mike Mussina,mussimi01,1992,8.2100,1
Mike Mussina,mussimi01,2001,7.0600,1
Mike Mussina,mussimi01,2003,6.5700,1
Mike Mussina,mussimi01,1995,6.1100,1
Mike Mussina,mussimi01,2000,5.5900,1
Mike Mussina,mussimi01,1997,5.5600,1
Mike Mussina,mussimi01,1994,5.3800,1
Mike Mussina,mussimi01,2008,5.2000,1
Mike Mussina,mussimi01,1998,5.0400,1
Mike Mussina,mussimi01,2006,4.9800,1
Mike Mussina,mussimi01,2002,4.6300,1
Mike Mussina,mussimi01,1999,4.5100,1
Mike Mussina,mussimi01,1996,3.6600,1
Mike Mussina,mussimi01,2005,3.3400,1
Mike Mussina,mussimi01,2004,2.3700,1
Mike Mussina,mussimi01,1991,2.2200,1
Mike Mussina,mussimi01,1993,1.5600,1
Mike Mussina,mussimi01,2007,1.0200,1
Mike Piazza,piazzmi01,1997,8.6600,1
Mike Piazza,piazzmi01,1993,7.0200,1
Mike Piazza,piazzmi01,1998,6.2600,1
Mike Piazza,piazzmi01,1995,6.2000,1
Mike Piazza,piazzmi01,1996,5.3700,1
Mike Piazza,piazzmi01,2000,5.1000,1
Mike Piazza,piazzmi01,2001,4.4500,1
Mike Piazza,piazzmi01,1999,4.2600,1
Mike Piazza,piazzmi01,1994,3.6300,1
Mike Piazza,piazzmi01,2002,2.9700,1
Mike Piazza,piazzmi01,2006,2.9400,1
Mike Piazza,piazzmi01,2003,2.0800,1
Mike Piazza,piazzmi01,2004,0.1300,1
Mike Piazza,piazzmi01,2007,0.1100,1
Mike Piazza,piazzmi01,1992,0.1000,1
Mike Piazza,piazzmi01,2005,0.0800,1
Tim Raines,raineti01,1985,7.5700,1
Tim Raines,raineti01,1987,6.7300,1
Tim Raines,raineti01,1984,6.4400,1
Tim Raines,raineti01,1992,6.2900,1
Tim Raines,raineti01,1983,5.9200,1
Tim Raines,raineti01,1986,5.4900,1
Tim Raines,raineti01,1993,3.7400,1
Tim Raines,raineti01,1989,3.6700,1
Tim Raines,raineti01,1988,3.5300,1
Tim Raines,raineti01,1981,3.4900,1
Tim Raines,raineti01,1991,3.1400,1
Tim Raines,raineti01,1990,2.8300,1
Tim Raines,raineti01,1982,2.7600,1
Tim Raines,raineti01,1994,1.8300,1
Tim Raines,raineti01,1995,1.5300,1
Tim Raines,raineti01,1997,1.3400,1
Tim Raines,raineti01,1996,1.0800,1
Tim Raines,raineti01,1998,0.8700,1
Tim Raines,raineti01,2001,0.6200,1
Tim Raines,raineti01,1999,0.3300,1
Tim Raines,raineti01,1979,0.0400,1
Tim Raines,raineti01,2002,-0.0300,1
Tim Raines,raineti01,1980,-0.1100,1
Curt Schilling,schilcu01,2002,8.6000,1
Curt Schilling,schilcu01,2001,8.5100,1
Curt Schilling,schilcu01,2004,7.8800,1
Curt Schilling,schilcu01,1997,6.3500,1
Curt Schilling,schilcu01,1998,6.0300,1
Curt Schilling,schilcu01,1992,5.9200,1
Curt Schilling,schilcu01,2003,5.7000,1
Curt Schilling,schilcu01,2006,5.5600,1
Curt Schilling,schilcu01,2000,5.2100,1
Curt Schilling,schilcu01,1999,4.8100,1
Curt Schilling,schilcu01,1996,4.8000,1
Curt Schilling,schilcu01,2007,4.0200,1
Curt Schilling,schilcu01,1993,2.5000,1
Curt Schilling,schilcu01,1995,2.2100,1
Curt Schilling,schilcu01,1990,1.1900,1
Curt Schilling,schilcu01,1994,1.1000,1
Curt Schilling,schilcu01,2005,0.4300,1
Curt Schilling,schilcu01,1991,-0.0400,1
Curt Schilling,schilcu01,1989,-0.0900,1
Curt Schilling,schilcu01,1988,-0.7600,1
Gary Sheffield,sheffga01,2003,6.8100,1
Gary Sheffield,sheffga01,1992,6.1700,1
Gary Sheffield,sheffga01,2000,6.0500,1
Gary Sheffield,sheffga01,1996,5.9200,1
Gary Sheffield,sheffga01,2001,4.3900,1
Gary Sheffield,sheffga01,2002,4.3700,1
Gary Sheffield,sheffga01,2004,4.1600,1
Gary Sheffield,sheffga01,2005,4.1000,1
Gary Sheffield,sheffga01,1998,3.4400,1
Gary Sheffield,sheffga01,1999,3.1500,1
Gary Sheffield,sheffga01,1990,3.0400,1
Gary Sheffield,sheffga01,2007,2.9900,1
Gary Sheffield,sheffga01,1997,2.6200,1
Gary Sheffield,sheffga01,1995,2.2300,1
Gary Sheffield,sheffga01,1994,2.0500,1
Gary Sheffield,sheffga01,2006,0.4300,1
Gary Sheffield,sheffga01,2009,0.2900,1
Gary Sheffield,sheffga01,1988,-0.1000,1
Gary Sheffield,sheffga01,1993,-0.1200,1
Gary Sheffield,sheffga01,1989,-0.2100,1
Gary Sheffield,sheffga01,2008,-0.2300,1
Gary Sheffield,sheffga01,1991,-1.2900,1
Lee Smith,smithle02,1983,4.7800,1
Lee Smith,smithle02,1982,3.2200,1
Lee Smith,smithle02,1986,3.1200,1
Lee Smith,smithle02,1987,2.8200,1
Lee Smith,smithle02,1985,2.5900,1
Lee Smith,smithle02,1991,2.3500,1
Lee Smith,smithle02,1990,2.2500,1
Lee Smith,smithle02,1984,1.3500,1
Lee Smith,smithle02,1988,1.3300,1
Lee Smith,smithle02,1995,1.3000,1
Lee Smith,smithle02,1989,1.0700,1
Lee Smith,smithle02,1996,0.8900,1
Lee Smith,smithle02,1994,0.8400,1
Lee Smith,smithle02,1981,0.6900,1
Lee Smith,smithle02,1992,0.6300,1
Lee Smith,smithle02,1980,0.4000,1
Lee Smith,smithle02,1993,0.3700,1
Lee Smith,smithle02,1997,-0.4200,1
Sammy Sosa,sosasa01,2001,10.2700,1
Sammy Sosa,sosasa01,1998,6.4300,1
Sammy Sosa,sosasa01,2000,5.7300,1
Sammy Sosa,sosasa01,2002,5.7000,1
Sammy Sosa,sosasa01,1996,5.4200,1
Sammy Sosa,sosasa01,1995,5.3200,1
Sammy Sosa,sosasa01,1999,4.8000,1
Sammy Sosa,sosasa01,1993,4.0400,1
Sammy Sosa,sosasa01,1994,3.8000,1
Sammy Sosa,sosasa01,2003,2.7200,1
Sammy Sosa,sosasa01,1997,2.4700,1
Sammy Sosa,sosasa01,2004,1.2500,1
Sammy Sosa,sosasa01,1991,0.6500,1
Sammy Sosa,sosasa01,1992,0.5900,1
Sammy Sosa,sosasa01,1990,0.5000,1
Sammy Sosa,sosasa01,2007,0.1300,1
Sammy Sosa,sosasa01,1989,-0.4200,1
Sammy Sosa,sosasa01,2005,-1.0100,1
Mike Sweeney,sweenmi01,2002,5.0300,1
Mike Sweeney,sweenmi01,2001,4.5500,1
Mike Sweeney,sweenmi01,2000,3.8900,1
Mike Sweeney,sweenmi01,1999,3.0600,1
Mike Sweeney,sweenmi01,2003,2.0400,1
Mike Sweeney,sweenmi01,2005,1.8100,1
Mike Sweeney,sweenmi01,2004,1.3000,1
Mike Sweeney,sweenmi01,1997,1.0400,1
Mike Sweeney,sweenmi01,2010,0.6200,1
Mike Sweeney,sweenmi01,2008,0.5100,1
Mike Sweeney,sweenmi01,1996,0.4700,1
Mike Sweeney,sweenmi01,2009,0.3600,1
Mike Sweeney,sweenmi01,2006,0.2100,1
Mike Sweeney,sweenmi01,1995,-0.0200,1
Mike Sweeney,sweenmi01,1998,-0.0400,1
Mike Sweeney,sweenmi01,2007,-0.1100,1
Alan Trammell,trammal01,1987,8.1900,1
Alan Trammell,trammal01,1984,6.6900,1
Alan Trammell,trammal01,1990,6.6600,1
Alan Trammell,trammal01,1986,6.3100,1
Alan Trammell,trammal01,1983,6.0100,1
Alan Trammell,trammal01,1988,6.0000,1
Alan Trammell,trammal01,1980,4.7900,1
Alan Trammell,trammal01,1993,4.2500,1
Alan Trammell,trammal01,1982,4.1800,1
Alan Trammell,trammal01,1981,3.7500,1
Alan Trammell,trammal01,1989,3.7100,1
Alan Trammell,trammal01,1991,3.2700,1
Alan Trammell,trammal01,1985,2.9700,1
Alan Trammell,trammal01,1978,2.8200,1
Alan Trammell,trammal01,1992,0.9600,1
Alan Trammell,trammal01,1995,0.8600,1
Alan Trammell,trammal01,1979,0.6700,1
Alan Trammell,trammal01,1994,0.0200,1
Alan Trammell,trammal01,1977,-0.6400,1
Alan Trammell,trammal01,1996,-1.0500,1
Billy Wagner,wagnebi02,1999,3.7800,1
Billy Wagner,wagnebi02,2003,3.4500,1
Billy Wagner,wagnebi02,2005,2.7800,1
Billy Wagner,wagnebi02,2002,2.7700,1
Billy Wagner,wagnebi02,2010,2.4700,1
Billy Wagner,wagnebi02,2001,2.4500,1
Billy Wagner,wagnebi02,2006,2.2400,1
Billy Wagner,wagnebi02,2007,1.7400,1
Billy Wagner,wagnebi02,1998,1.7200,1
Billy Wagner,wagnebi02,2004,1.2100,1
Billy Wagner,wagnebi02,1997,1.1800,1
Billy Wagner,wagnebi02,1996,1.0600,1
Billy Wagner,wagnebi02,2008,0.9800,1
Billy Wagner,wagnebi02,2009,0.4400,1
Billy Wagner,wagnebi02,1995,0.0100,1
Billy Wagner,wagnebi02,2000,-0.2100,1
Larry Walker,walkela01,1997,9.8100,1
Larry Walker,walkela01,2001,7.8100,1
Larry Walker,walkela01,2002,6.0600,1
Larry Walker,walkela01,1998,5.7200,1
Larry Walker,walkela01,1992,5.3800,1
Larry Walker,walkela01,1999,5.1100,1
Larry Walker,walkela01,1994,4.6900,1
Larry Walker,walkela01,1995,4.6600,1
Larry Walker,walkela01,2003,4.4200,1
Larry Walker,walkela01,1993,4.3600,1
Larry Walker,walkela01,1991,3.4100,1
Larry Walker,walkela01,1990,3.3800,1
Larry Walker,walkela01,2004,2.7500,1
Larry Walker,walkela01,2005,2.3500,1
Larry Walker,walkela01,2000,1.6100,1
Larry Walker,walkela01,1996,1.2200,1
Larry Walker,walkela01,1989,-0.1400,1
Randy Winn,winnra01,2002,4.8600,1
Randy Winn,winnra01,2004,4.2300,1
Randy Winn,winnra01,2008,4.0100,1
Randy Winn,winnra01,2005,3.6900,1
Randy Winn,winnra01,2003,3.4600,1
Randy Winn,winnra01,2007,2.7000,1
Randy Winn,winnra01,2006,1.6900,1
Randy Winn,winnra01,2009,1.2600,1
Randy Winn,winnra01,1999,1.0600,1
Randy Winn,winnra01,2001,0.7100,1
Randy Winn,winnra01,1998,0.5500,1
Randy Winn,winnra01,2000,0.1400,1
Randy Winn,winnra01,2010,-0.8300,1
